Day_1;Day_2;Day_3;Day_4;Day_5;Day_6;Day_7;Target
22765;22765;22765;22780;22785;22760;22760;0
22765;22765;22780;22785;22760;22760;22760;1
22765;22780;22785;22760;22760;22760;22765;1
22780;22785;22760;22760;22760;22765;22770;0
22785;22760;22760;22760;22765;22770;22755;0
22760;22760;22760;22765;22770;22755;22745;0
22760;22760;22765;22770;22755;22745;22725;0
22760;22765;22770;22755;22745;22725;22725;0
22765;22770;22755;22745;22725;22725;22725;0
22770;22755;22745;22725;22725;22725;22715;0
22755;22745;22725;22725;22725;22715;22715;0
22745;22725;22725;22725;22715;22715;22715;1
22725;22725;22725;22715;22715;22715;22731;0
22725;22725;22715;22715;22715;22731;22730;0
22725;22715;22715;22715;22731;22730;22730;0
22715;22715;22715;22731;22730;22730;22730;0
22715;22715;22731;22730;22730;22730;22730;0
22715;22731;22730;22730;22730;22730;22720;0
22731;22730;22730;22730;22730;22720;22720;0
22730;22730;22730;22730;22720;22720;22720;1
22730;22730;22730;22720;22720;22720;22750;0
22730;22730;22720;22720;22720;22750;22750;0
22730;22720;22720;22720;22750;22750;22750;1
22720;22720;22720;22750;22750;22750;22760;0
22720;22720;22750;22750;22750;22760;22745;1
22720;22750;22750;22750;22760;22745;22750;0
22750;22750;22750;22760;22745;22750;22730;1
22750;22750;22760;22745;22750;22730;22745;0
22750;22760;22745;22750;22730;22745;22745;0
22760;22745;22750;22730;22745;22745;22745;0
22745;22750;22730;22745;22745;22745;22745;1
22750;22730;22745;22745;22745;22745;22750;0
22730;22745;22745;22745;22745;22750;22735;0
22745;22745;22745;22745;22750;22735;22725;0
22745;22745;22745;22750;22735;22725;22720;0
22745;22745;22750;22735;22725;22720;22720;0
22745;22750;22735;22725;22720;22720;22720;1
22750;22735;22725;22720;22720;22720;22730;0
22735;22725;22720;22720;22720;22730;22730;1
22725;22720;22720;22720;22730;22730;22735;0
22720;22720;22720;22730;22730;22735;22725;0
22720;22720;22730;22730;22735;22725;22725;0
22720;22730;22730;22735;22725;22725;22725;0
22730;22730;22735;22725;22725;22725;22725;1
22730;22735;22725;22725;22725;22725;22750;1
22735;22725;22725;22725;22725;22750;22760;0
22725;22725;22725;22725;22750;22760;22760;0
22725;22725;22725;22750;22760;22760;22760;0
22725;22725;22750;22760;22760;22760;22760;0
22725;22750;22760;22760;22760;22760;22760;0
22750;22760;22760;22760;22760;22760;22760;1
22760;22760;22760;22760;22760;22760;22770;1
22760;22760;22760;22760;22760;22770;22775;0
22760;22760;22760;22760;22770;22775;22775;0
22760;22760;22760;22770;22775;22775;22770;0
22760;22760;22770;22775;22775;22770;22770;0
22760;22770;22775;22775;22770;22770;22770;0
22770;22775;22775;22770;22770;22770;22770;0
22775;22775;22770;22770;22770;22770;22765;1
22775;22770;22770;22770;22770;22765;22770;1
22770;22770;22770;22770;22765;22770;22775;1
22770;22770;22770;22765;22770;22775;22780;1
22770;22770;22765;22770;22775;22780;22790;0
22770;22765;22770;22775;22780;22790;22790;0
22765;22770;22775;22780;22790;22790;22790;0
22770;22775;22780;22790;22790;22790;22785;0
22775;22780;22790;22790;22790;22785;22765;0
22780;22790;22790;22790;22785;22765;22765;1
22790;22790;22790;22785;22765;22765;22770;0
22790;22790;22785;22765;22765;22770;22770;0
22790;22785;22765;22765;22770;22770;22770;0
22785;22765;22765;22770;22770;22770;22760;0
22765;22765;22770;22770;22770;22760;22760;0
22765;22770;22770;22770;22760;22760;22760;1
22770;22770;22770;22760;22760;22760;22765;1
22770;22770;22760;22760;22760;22765;22770;0
22770;22760;22760;22760;22765;22770;22770;0
22760;22760;22760;22765;22770;22770;22770;0
22760;22760;22765;22770;22770;22770;22770;0
22760;22765;22770;22770;22770;22770;22760;1
22765;22770;22770;22770;22770;22760;22765;0
22770;22770;22770;22770;22760;22765;22765;0
22770;22770;22770;22760;22765;22765;22765;0
22770;22770;22760;22765;22765;22765;22765;0
22770;22760;22765;22765;22765;22765;22765;0
22760;22765;22765;22765;22765;22765;22765;0
22765;22765;22765;22765;22765;22765;22760;0
22765;22765;22765;22765;22765;22760;22760;1
22765;22765;22765;22765;22760;22760;22765;0
22765;22765;22765;22760;22760;22765;22765;1
22765;22765;22760;22760;22765;22765;22770;0
22765;22760;22760;22765;22765;22770;22770;0
22760;22760;22765;22765;22770;22770;22770;0
22760;22765;22765;22770;22770;22770;22765;0
22765;22765;22770;22770;22770;22765;22765;0
22765;22770;22770;22770;22765;22765;22760;1
22770;22770;22770;22765;22765;22760;22765;0
22770;22770;22765;22765;22760;22765;22765;0
22770;22765;22765;22760;22765;22765;22765;0
22765;22765;22760;22765;22765;22765;22765;0
22765;22760;22765;22765;22765;22765;22760;0
22760;22765;22765;22765;22765;22760;22760;0
22765;22765;22765;22765;22760;22760;22760;0
22765;22765;22765;22760;22760;22760;22760;0
22765;22765;22760;22760;22760;22760;22760;0
22765;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;1
22760;22760;22760;22760;22760;22760;22765;0
22760;22760;22760;22760;22760;22765;22765;0
22760;22760;22760;22760;22765;22765;22765;0
22760;22760;22760;22765;22765;22765;22765;0
22760;22760;22765;22765;22765;22765;22765;0
22760;22765;22765;22765;22765;22765;22765;0
22765;22765;22765;22765;22765;22765;22765;0
22765;22765;22765;22765;22765;22765;22765;0
22765;22765;22765;22765;22765;22765;22765;0
22765;22765;22765;22765;22765;22765;22765;0
22765;22765;22765;22765;22765;22765;22765;0
22765;22765;22765;22765;22765;22765;22765;0
22765;22765;22765;22765;22765;22765;22760;1
22765;22765;22765;22765;22765;22760;22765;0
22765;22765;22765;22765;22760;22765;22760;0
22765;22765;22765;22760;22765;22760;22760;0
22765;22765;22760;22765;22760;22760;22760;0
22765;22760;22765;22760;22760;22760;22760;0
22760;22765;22760;22760;22760;22760;22760;0
22765;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;0
22760;22760;22760;22760;22760;22760;22760;1
22760;22760;22760;22760;22760;22760;22770;0
22760;22760;22760;22760;22760;22770;22770;0
22760;22760;22760;22760;22770;22770;22770;0
22760;22760;22760;22770;22770;22770;22770;0
22760;22760;22770;22770;22770;22770;22770;0
22760;22770;22770;22770;22770;22770;22765;0
22770;22770;22770;22770;22770;22765;22765;0
22770;22770;22770;22770;22765;22765;22760;0
22770;22770;22770;22765;22765;22760;22760;0
22770;22770;22765;22765;22760;22760;22760;0
22770;22765;22765;22760;22760;22760;22760;0
22765;22765;22760;22760;22760;22760;22760;0
22765;22760;22760;22760;22760;22760;22760;1
22760;22760;22760;22760;22760;22760;22765;0
22760;22760;22760;22760;22760;22765;22765;0
22760;22760;22760;22760;22765;22765;22765;0
22760;22760;22760;22765;22765;22765;22765;0
22760;22760;22765;22765;22765;22765;22760;0
22760;22765;22765;22765;22765;22760;22760;0
22765;22765;22765;22765;22760;22760;22755;0
22765;22765;22765;22760;22760;22755;22755;0
22765;22765;22760;22760;22755;22755;22750;0
22765;22760;22760;22755;22755;22750;22750;0
22760;22760;22755;22755;22750;22750;22750;0
22760;22755;22755;22750;22750;22750;22750;1
22755;22755;22750;22750;22750;22750;22755;0
22755;22750;22750;22750;22750;22755;22750;1
22750;22750;22750;22750;22755;22750;22755;0
22750;22750;22750;22755;22750;22755;22750;0
22750;22750;22755;22750;22755;22750;22750;0
22750;22755;22750;22755;22750;22750;22750;1
22755;22750;22755;22750;22750;22750;22755;0
22750;22755;22750;22750;22750;22755;22755;0
22755;22750;22750;22750;22755;22755;22755;0
22750;22750;22750;22755;22755;22755;22755;0
22750;22750;22755;22755;22755;22755;22750;0
22750;22755;22755;22755;22755;22750;22750;0
22755;22755;22755;22755;22750;22750;22750;1
22755;22755;22755;22750;22750;22750;22755;0
22755;22755;22750;22750;22750;22755;22745;0
22755;22750;22750;22750;22755;22745;22745;0
22750;22750;22750;22755;22745;22745;22745;1
22750;22750;22755;22745;22745;22745;22750;0
22750;22755;22745;22745;22745;22750;22750;0
22755;22745;22745;22745;22750;22750;22750;0
22745;22745;22745;22750;22750;22750;22745;1
22745;22745;22750;22750;22750;22745;22750;0
22745;22750;22750;22750;22745;22750;22750;0
22750;22750;22750;22745;22750;22750;22750;0
22750;22750;22745;22750;22750;22750;22750;0
22750;22745;22750;22750;22750;22750;22750;0
22745;22750;22750;22750;22750;22750;22750;0
22750;22750;22750;22750;22750;22750;22745;0
22750;22750;22750;22750;22750;22745;22745;0
22750;22750;22750;22750;22745;22745;22745;0
22750;22750;22750;22745;22745;22745;22745;0
22750;22750;22745;22745;22745;22745;22745;0
22750;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;1
22745;22745;22745;22745;22745;22745;22750;1
22745;22745;22745;22745;22745;22750;22760;0
22745;22745;22745;22745;22750;22760;22760;0
22745;22745;22745;22750;22760;22760;22760;0
22745;22745;22750;22760;22760;22760;22760;0
22745;22750;22760;22760;22760;22760;22760;0
22750;22760;22760;22760;22760;22760;22750;0
22760;22760;22760;22760;22760;22750;22750;1
22760;22760;22760;22760;22750;22750;22755;0
22760;22760;22760;22750;22750;22755;22755;0
22760;22760;22750;22750;22755;22755;22750;0
22760;22750;22750;22755;22755;22750;22750;0
22750;22750;22755;22755;22750;22750;22750;0
22750;22755;22755;22750;22750;22750;22750;0
22755;22755;22750;22750;22750;22750;22750;0
22755;22750;22750;22750;22750;22750;22750;0
22750;22750;22750;22750;22750;22750;22750;0
22750;22750;22750;22750;22750;22750;22745;0
22750;22750;22750;22750;22750;22745;22745;0
22750;22750;22750;22750;22745;22745;22745;0
22750;22750;22750;22745;22745;22745;22745;0
22750;22750;22745;22745;22745;22745;22745;0
22750;22745;22745;22745;22745;22745;22745;1
22745;22745;22745;22745;22745;22745;22750;0
22745;22745;22745;22745;22745;22750;22750;0
22745;22745;22745;22745;22750;22750;22750;0
22745;22745;22745;22750;22750;22750;22750;0
22745;22745;22750;22750;22750;22750;22750;0
22745;22750;22750;22750;22750;22750;22750;0
22750;22750;22750;22750;22750;22750;22750;0
22750;22750;22750;22750;22750;22750;22750;0
22750;22750;22750;22750;22750;22750;22745;0
22750;22750;22750;22750;22750;22745;22745;0
22750;22750;22750;22750;22745;22745;22745;0
22750;22750;22750;22745;22745;22745;22745;0
22750;22750;22745;22745;22745;22745;22745;0
22750;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22735;0
22745;22745;22745;22745;22745;22735;22735;0
22745;22745;22745;22745;22735;22735;22735;0
22745;22745;22745;22735;22735;22735;22735;1
22745;22745;22735;22735;22735;22735;22745;0
22745;22735;22735;22735;22735;22745;22745;0
22735;22735;22735;22735;22745;22745;22745;0
22735;22735;22735;22745;22745;22745;22745;0
22735;22735;22745;22745;22745;22745;22745;0
22735;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22745;0
22745;22745;22745;22745;22745;22745;22730;0
22745;22745;22745;22745;22745;22730;22720;1
22745;22745;22745;22745;22730;22720;22730;0
22745;22745;22745;22730;22720;22730;22730;0
22745;22745;22730;22720;22730;22730;22730;1
22745;22730;22720;22730;22730;22730;22740;0
22730;22720;22730;22730;22730;22740;22735;0
22720;22730;22730;22730;22740;22735;22735;0
22730;22730;22730;22740;22735;22735;22735;0
22730;22730;22740;22735;22735;22735;22735;0
22730;22740;22735;22735;22735;22735;22735;0
22740;22735;22735;22735;22735;22735;22735;0
22735;22735;22735;22735;22735;22735;22735;0
22735;22735;22735;22735;22735;22735;22735;1
22735;22735;22735;22735;22735;22735;22750;1
22735;22735;22735;22735;22735;22750;22755;1
22735;22735;22735;22735;22750;22755;22770;0
22735;22735;22735;22750;22755;22770;22770;0
22735;22735;22750;22755;22770;22770;22770;1
22735;22750;22755;22770;22770;22770;22775;1
22750;22755;22770;22770;22770;22775;22785;1
22755;22770;22770;22770;22775;22785;22790;0
22770;22770;22770;22775;22785;22790;22785;1
22770;22770;22775;22785;22790;22785;22790;0
22770;22775;22785;22790;22785;22790;22790;0
22775;22785;22790;22785;22790;22790;22790;1
22785;22790;22785;22790;22790;22790;22795;0
22790;22785;22790;22790;22790;22795;22795;0
22785;22790;22790;22790;22795;22795;22790;0
22790;22790;22790;22795;22795;22790;22790;0
22790;22790;22795;22795;22790;22790;22790;0
22790;22795;22795;22790;22790;22790;22790;0
22795;22795;22790;22790;22790;22790;22790;0
22795;22790;22790;22790;22790;22790;22790;1
22790;22790;22790;22790;22790;22790;22795;0
22790;22790;22790;22790;22790;22795;22795;0
22790;22790;22790;22790;22795;22795;22795;0
22790;22790;22790;22795;22795;22795;22795;0
22790;22790;22795;22795;22795;22795;22795;0
22790;22795;22795;22795;22795;22795;22795;0
22795;22795;22795;22795;22795;22795;22795;1
22795;22795;22795;22795;22795;22795;22805;0
22795;22795;22795;22795;22795;22805;22805;1
22795;22795;22795;22795;22805;22805;22815;1
22795;22795;22795;22805;22805;22815;22830;0
22795;22795;22805;22805;22815;22830;22830;0
22795;22805;22805;22815;22830;22830;22830;0
22805;22805;22815;22830;22830;22830;22830;1
22805;22815;22830;22830;22830;22830;22845;1
22815;22830;22830;22830;22830;22845;22850;0
22830;22830;22830;22830;22845;22850;22840;0
22830;22830;22830;22845;22850;22840;22820;0
22830;22830;22845;22850;22840;22820;22820;0
22830;22845;22850;22840;22820;22820;22820;1
22845;22850;22840;22820;22820;22820;22825;1
22850;22840;22820;22820;22820;22825;22845;0
22840;22820;22820;22820;22825;22845;22845;0
22820;22820;22820;22825;22845;22845;22840;0
22820;22820;22825;22845;22845;22840;22835;0
22820;22825;22845;22845;22840;22835;22835;0
22825;22845;22845;22840;22835;22835;22835;0
22845;22845;22840;22835;22835;22835;22825;0
22845;22840;22835;22835;22835;22825;22825;0
22840;22835;22835;22835;22825;22825;22825;0
22835;22835;22835;22825;22825;22825;22825;0
22835;22835;22825;22825;22825;22825;22820;0
22835;22825;22825;22825;22825;22820;22820;0
22825;22825;22825;22825;22820;22820;22820;0
22825;22825;22825;22820;22820;22820;22805;0
22825;22825;22820;22820;22820;22805;22805;0
22825;22820;22820;22820;22805;22805;22805;1
22820;22820;22820;22805;22805;22805;22810;0
22820;22820;22805;22805;22805;22810;22810;0
22820;22805;22805;22805;22810;22810;22810;0
22805;22805;22805;22810;22810;22810;22810;0
22805;22805;22810;22810;22810;22810;22805;0
22805;22810;22810;22810;22810;22805;22805;0
22810;22810;22810;22810;22805;22805;22805;0
22810;22810;22810;22805;22805;22805;22805;0
22810;22810;22805;22805;22805;22805;22800;0
22810;22805;22805;22805;22805;22800;22800;0
22805;22805;22805;22805;22800;22800;22800;0
22805;22805;22805;22800;22800;22800;22800;0
22805;22805;22800;22800;22800;22800;22800;0
22805;22800;22800;22800;22800;22800;22790;1
22800;22800;22800;22800;22800;22790;22800;1
22800;22800;22800;22800;22790;22800;22805;0
22800;22800;22800;22790;22800;22805;22805;0
22800;22800;22790;22800;22805;22805;22805;1
22800;22790;22800;22805;22805;22805;22840;0
22790;22800;22805;22805;22805;22840;22805;0
22800;22805;22805;22805;22840;22805;22805;0
22805;22805;22805;22840;22805;22805;22805;0
22805;22805;22840;22805;22805;22805;22805;0
22805;22840;22805;22805;22805;22805;22805;0
22840;22805;22805;22805;22805;22805;22805;0
22805;22805;22805;22805;22805;22805;22805;0
22805;22805;22805;22805;22805;22805;22805;0
22805;22805;22805;22805;22805;22805;22805;1
22805;22805;22805;22805;22805;22805;22810;1
22805;22805;22805;22805;22805;22810;22815;0
22805;22805;22805;22805;22810;22815;22815;0
22805;22805;22805;22810;22815;22815;22815;0
22805;22805;22810;22815;22815;22815;22815;0
22805;22810;22815;22815;22815;22815;22805;1
22810;22815;22815;22815;22815;22805;22810;1
22815;22815;22815;22815;22805;22810;22815;1
22815;22815;22815;22805;22810;22815;22825;0
22815;22815;22805;22810;22815;22825;22825;1
22815;22805;22810;22815;22825;22825;22845;1
22805;22810;22815;22825;22825;22845;22855;1
22810;22815;22825;22825;22845;22855;22880;0
22815;22825;22825;22845;22855;22880;22865;0
22825;22825;22845;22855;22880;22865;22835;0
22825;22845;22855;22880;22865;22835;22835;0
22845;22855;22880;22865;22835;22835;22835;0
22855;22880;22865;22835;22835;22835;22835;1
22880;22865;22835;22835;22835;22835;22855;0
22865;22835;22835;22835;22835;22855;22845;0
22835;22835;22835;22835;22855;22845;22840;0
22835;22835;22835;22855;22845;22840;22835;0
22835;22835;22855;22845;22840;22835;22835;0
22835;22855;22845;22840;22835;22835;22835;0
22855;22845;22840;22835;22835;22835;22835;1
22845;22840;22835;22835;22835;22835;22840;1
22840;22835;22835;22835;22835;22840;22845;0
22835;22835;22835;22835;22840;22845;22840;1
22835;22835;22835;22840;22845;22840;22845;1
22835;22835;22840;22845;22840;22845;22855;0
22835;22840;22845;22840;22845;22855;22855;0
22840;22845;22840;22845;22855;22855;22855;1
22845;22840;22845;22855;22855;22855;22865;1
22840;22845;22855;22855;22855;22865;22880;1
22845;22855;22855;22855;22865;22880;22900;1
22855;22855;22855;22865;22880;22900;22925;0
22855;22855;22865;22880;22900;22925;22900;0
22855;22865;22880;22900;22925;22900;22900;0
22865;22880;22900;22925;22900;22900;22900;1
22880;22900;22925;22900;22900;22900;22920;1
22900;22925;22900;22900;22900;22920;22960;1
22925;22900;22900;22900;22920;22960;22975;0
22900;22900;22900;22920;22960;22975;22975;1
22900;22900;22920;22960;22975;22975;22990;0
22900;22920;22960;22975;22975;22990;22990;0
22920;22960;22975;22975;22990;22990;22990;1
22960;22975;22975;22990;22990;22990;23075;0
22975;22975;22990;22990;22990;23075;23070;0
22975;22990;22990;22990;23075;23070;23070;1
22990;22990;22990;23075;23070;23070;23075;0
22990;22990;23075;23070;23070;23075;23065;0
22990;23075;23070;23070;23075;23065;23065;0
23075;23070;23070;23075;23065;23065;23065;1
23070;23070;23075;23065;23065;23065;23075;0
23070;23075;23065;23065;23065;23075;23070;1
23075;23065;23065;23065;23075;23070;23075;0
23065;23065;23065;23075;23070;23075;23075;1
23065;23065;23075;23070;23075;23075;23080;0
23065;23075;23070;23075;23075;23080;23080;0
23075;23070;23075;23075;23080;23080;23080;0
23070;23075;23075;23080;23080;23080;23080;0
23075;23075;23080;23080;23080;23080;23080;0
23075;23080;23080;23080;23080;23080;23080;1
23080;23080;23080;23080;23080;23080;23095;0
23080;23080;23080;23080;23080;23095;23085;0
23080;23080;23080;23080;23095;23085;23085;0
23080;23080;23080;23095;23085;23085;23085;1
23080;23080;23095;23085;23085;23085;23250;1
23080;23095;23085;23085;23085;23250;23280;0
23095;23085;23085;23085;23250;23280;23240;0
23085;23085;23085;23250;23280;23240;23235;1
23085;23085;23250;23280;23240;23235;23280;0
23085;23250;23280;23240;23235;23280;23280;0
23250;23280;23240;23235;23280;23280;23280;1
23280;23240;23235;23280;23280;23280;23310;1
23240;23235;23280;23280;23280;23310;23325;0
23235;23280;23280;23280;23310;23325;23325;0
23280;23280;23280;23310;23325;23325;23320;1
23280;23280;23310;23325;23325;23320;23340;0
23280;23310;23325;23325;23320;23340;23340;0
23310;23325;23325;23320;23340;23340;23340;1
23325;23325;23320;23340;23340;23340;23345;0
23325;23320;23340;23340;23340;23345;23345;0
23320;23340;23340;23340;23345;23345;23330;0
23340;23340;23340;23345;23345;23330;23315;1
23340;23340;23345;23345;23330;23315;23340;0
23340;23345;23345;23330;23315;23340;23340;0
23345;23345;23330;23315;23340;23340;23340;1
23345;23330;23315;23340;23340;23340;23350;0
23330;23315;23340;23340;23340;23350;23350;0
23315;23340;23340;23340;23350;23350;23350;0
23340;23340;23340;23350;23350;23350;23350;0
23340;23340;23350;23350;23350;23350;23335;0
23340;23350;23350;23350;23350;23335;23335;0
23350;23350;23350;23350;23335;23335;23335;0
23350;23350;23350;23335;23335;23335;23310;0
23350;23350;23335;23335;23335;23310;23300;1
23350;23335;23335;23335;23310;23300;23320;0
23335;23335;23335;23310;23300;23320;23320;1
23335;23335;23310;23300;23320;23320;23340;0
23335;23310;23300;23320;23320;23340;23340;0
23310;23300;23320;23320;23340;23340;23340;0
23300;23320;23320;23340;23340;23340;23335;0
23320;23320;23340;23340;23340;23335;23335;0
23320;23340;23340;23340;23335;23335;23335;1
23340;23340;23340;23335;23335;23335;23340;0
23340;23340;23335;23335;23335;23340;23340;0
23340;23335;23335;23335;23340;23340;23340;0
23335;23335;23335;23340;23340;23340;23340;0
23335;23335;23340;23340;23340;23340;23340;1
23335;23340;23340;23340;23340;23340;23350;1
23340;23340;23340;23340;23340;23350;23355;0
23340;23340;23340;23340;23350;23355;23355;0
23340;23340;23340;23350;23355;23355;23340;0
23340;23340;23350;23355;23355;23340;23340;0
23340;23350;23355;23355;23340;23340;23340;0
23350;23355;23355;23340;23340;23340;23340;0
23355;23355;23340;23340;23340;23340;23325;0
23355;23340;23340;23340;23340;23325;23325;0
23340;23340;23340;23340;23325;23325;23305;0
23340;23340;23340;23325;23325;23305;23290;0
23340;23340;23325;23325;23305;23290;23290;0
23340;23325;23325;23305;23290;23290;23290;1
23325;23325;23305;23290;23290;23290;23325;0
23325;23305;23290;23290;23290;23325;23325;1
23305;23290;23290;23290;23325;23325;23340;1
23290;23290;23290;23325;23325;23340;23360;1
23290;23290;23325;23325;23340;23360;23370;0
23290;23325;23325;23340;23360;23370;23370;0
23325;23325;23340;23360;23370;23370;23370;1
23325;23340;23360;23370;23370;23370;23375;1
23340;23360;23370;23370;23370;23375;23380;1
23360;23370;23370;23370;23375;23380;23390;0
23370;23370;23370;23375;23380;23390;23380;0
23370;23370;23375;23380;23390;23380;23370;0
23370;23375;23380;23390;23380;23370;23370;0
23375;23380;23390;23380;23370;23370;23370;0
23380;23390;23380;23370;23370;23370;23370;1
23390;23380;23370;23370;23370;23370;23380;0
23380;23370;23370;23370;23370;23380;23380;1
23370;23370;23370;23370;23380;23380;23390;0
23370;23370;23370;23380;23380;23390;23390;0
23370;23370;23380;23380;23390;23390;23390;0
23370;23380;23380;23390;23390;23390;23390;0
23380;23380;23390;23390;23390;23390;23390;1
23380;23390;23390;23390;23390;23390;23395;0
23390;23390;23390;23390;23390;23395;23385;0
23390;23390;23390;23390;23395;23385;23385;0
23390;23390;23390;23395;23385;23385;23385;0
23390;23390;23395;23385;23385;23385;23385;0
23390;23395;23385;23385;23385;23385;23385;0
23395;23385;23385;23385;23385;23385;23375;0
23385;23385;23385;23385;23385;23375;23375;1
23385;23385;23385;23385;23375;23375;23385;0
23385;23385;23385;23375;23375;23385;23385;1
23385;23385;23375;23375;23385;23385;23390;0
23385;23375;23375;23385;23385;23390;23390;0
23375;23375;23385;23385;23390;23390;23390;0
23375;23385;23385;23390;23390;23390;23390;0
23385;23385;23390;23390;23390;23390;23390;0
23385;23390;23390;23390;23390;23390;23390;0
23390;23390;23390;23390;23390;23390;23390;1
23390;23390;23390;23390;23390;23390;25730;0
23390;23390;23390;23390;23390;25730;23390;0
23390;23390;23390;23390;25730;23390;23390;0
23390;23390;23390;25730;23390;23390;23390;0
23390;23390;25730;23390;23390;23390;23390;0
23390;25730;23390;23390;23390;23390;23390;0
25730;23390;23390;23390;23390;23390;23380;0
23390;23390;23390;23390;23390;23380;23365;0
23390;23390;23390;23390;23380;23365;23365;0
23390;23390;23390;23380;23365;23365;23365;0
23390;23390;23380;23365;23365;23365;23365;0
23390;23380;23365;23365;23365;23365;23365;1
23380;23365;23365;23365;23365;23365;23380;0
23365;23365;23365;23365;23365;23380;23360;0
23365;23365;23365;23365;23380;23360;23335;0
23365;23365;23365;23380;23360;23335;23335;0
23365;23365;23380;23360;23335;23335;23335;1
23365;23380;23360;23335;23335;23335;23345;1
23380;23360;23335;23335;23335;23345;23350;1
23360;23335;23335;23335;23345;23350;23355;0
23335;23335;23335;23345;23350;23355;23355;0
23335;23335;23345;23350;23355;23355;23355;0
23335;23345;23350;23355;23355;23355;23355;0
23345;23350;23355;23355;23355;23355;23355;1
23350;23355;23355;23355;23355;23355;25730;0
23355;23355;23355;23355;23355;25730;23380;1
23355;23355;23355;23355;25730;23380;23395;0
23355;23355;23355;25730;23380;23395;23395;0
23355;23355;25730;23380;23395;23395;23375;0
23355;25730;23380;23395;23395;23375;23375;0
25730;23380;23395;23395;23375;23375;23375;1
23380;23395;23395;23375;23375;23375;23390;1
23395;23395;23375;23375;23375;23390;25730;0
23395;23375;23375;23375;23390;25730;23385;0
23375;23375;23375;23390;25730;23385;23365;0
23375;23375;23390;25730;23385;23365;23365;0
23375;23390;25730;23385;23365;23365;23365;0
23390;25730;23385;23365;23365;23365;23365;0
25730;23385;23365;23365;23365;23365;23345;0
23385;23365;23365;23365;23365;23345;23335;1
23365;23365;23365;23365;23345;23335;23360;1
23365;23365;23365;23345;23335;23360;23365;0
23365;23365;23345;23335;23360;23365;23360;0
23365;23345;23335;23360;23365;23360;23360;0
23345;23335;23360;23365;23360;23360;23360;0
23335;23360;23365;23360;23360;23360;23355;0
23360;23365;23360;23360;23360;23355;23345;0
23365;23360;23360;23360;23355;23345;23335;0
23360;23360;23360;23355;23345;23335;23325;1
23360;23360;23355;23345;23335;23325;23345;0
23360;23355;23345;23335;23325;23345;23345;0
23355;23345;23335;23325;23345;23345;23345;1
23345;23335;23325;23345;23345;23345;23360;0
23335;23325;23345;23345;23345;23360;23360;0
23325;23345;23345;23345;23360;23360;23340;0
23345;23345;23345;23360;23360;23340;23325;1
23345;23345;23360;23360;23340;23325;23330;0
23345;23360;23360;23340;23325;23330;23330;0
23360;23360;23340;23325;23330;23330;23330;0
23360;23340;23325;23330;23330;23330;23320;0
23340;23325;23330;23330;23330;23320;23320;0
23325;23330;23330;23330;23320;23320;23280;0
23330;23330;23330;23320;23320;23280;23260;0
23330;23330;23320;23320;23280;23260;23245;0
23330;23320;23320;23280;23260;23245;23245;0
23320;23320;23280;23260;23245;23245;23245;0
23320;23280;23260;23245;23245;23245;23245;0
23280;23260;23245;23245;23245;23245;23240;1
23260;23245;23245;23245;23245;23240;23250;0
